[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SRValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BGValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BRValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ECValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ICValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: LIValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FXValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: LSValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SEValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BKValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: TFValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SGValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: IPValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: INValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: TDValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: IRValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: LNValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BKFileUploadValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SingleFinanceRequestService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: GuaranteeTemplateService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: UndertakingTemplateService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: StandByLCTemplateService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SourceValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FXProcessingService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FTProcessingService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CMEQProcessingService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: LSClientAuthenticationService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ListDefAuthenticationService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: InquiryAuthenticationService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: WebServiceAuthorizationService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BankerGuranteeCalculateTenorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ReceivedBankerGuranteeCalculateTenorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: DataGridHeaderService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ReferenceIdGeneratorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: LoginApiService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ListDefTransactionProcessingService
